Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:0jxd4JBrPUZ4Pf2AwtH6JO,"WRK","God Does Like Ugly","JID",2025-08-08,194095,52,true,br4reja3tf0gpjr6ai9r6z1b6,2025-08-20T07:58:06Z,"","Dreamville/Interscope Records",0.714,0.834,1,-6.789,1,0.342,0.00767,0.0000181,0.536,0.52,150.944,4
spotify:track:3LXxHFZWt6OHdBsgucSIjJ,"Community (with Clipse, Pusha T & Malice)","God Does Like Ugly","JID;Clipse;Pusha T;Malice",2025-08-08,265527,56,true,br4reja3tf0gpjr6ai9r6z1b6,2025-08-20T07:58:06Z,"","Dreamville/Interscope Records",0.56,0.843,11,-4.056,0,0.348,0.486,0,0.0961,0.672,152.351,4
spotify:track:0vH25LloTmsmsh5uCuj0JC,"Gz","God Does Like Ugly","JID",2025-08-08,208651,54,true,br4reja3tf0gpjr6ai9r6z1b6,2025-08-20T07:58:06Z,"","Dreamville/Interscope Records",0.626,0.517,1,-8.972,1,0.205,0.0162,0,0.178,0.431,79.416,4
spotify:track:1U1ulJ1H9eXkrVTW8ot0T3,"VCRs (with Vince Staples)","God Does Like Ugly","JID;Vince Staples",2025-08-08,238272,54,true,br4reja3tf0gpjr6ai9r6z1b6,2025-08-20T07:58:06Z,"","Dreamville/Interscope Records",0.561,0.816,8,-4.558,1,0.353,0.316,0,0.229,0.472,165.848,4
spotify:track:0gTzUSGlZvhrSz72OnBijn,"Sk8 (with Ciara & EARTHGANG)","God Does Like Ugly","JID;Ciara;EARTHGANG",2025-08-08,190663,56,true,br4reja3tf0gpjr6ai9r6z1b6,2025-08-20T07:58:06Z,"","Dreamville/Interscope Records",0.788,0.792,1,-5.193,1,0.154,0.281,0,0.183,0.466,140.989,4
spotify:track:5euOEb5B1ALxnB06Oto5d8,"What We On (with Don Toliver)","God Does Like Ugly","JID;Don Toliver",2025-08-08,238607,53,true,br4reja3tf0gpjr6ai9r6z1b6,2025-08-20T07:58:06Z,"","Dreamville/Interscope Records",0.799,0.626,11,-10.665,0,0.557,0.152,0,0.121,0.624,81.99,4
spotify:track:314sW8ZsMHGiYkn2fAOW9e,"Wholeheartedly (with Ty Dolla $ign & 6LACK)","God Does Like Ugly","JID;Ty Dolla $ign;6LACK",2025-08-08,225763,55,true,br4reja3tf0gpjr6ai9r6z1b6,2025-08-20T07:58:06Z,"trap soul","Dreamville/Interscope Records",0.644,0.455,11,-8.806,0,0.0871,0.753,0.0000014,0.181,0.518,118.027,4
spotify:track:1Xin1kJWE4QGydizKryZZI,"No Boo (with Jessie Reyez)","God Does Like Ugly","JID;Jessie Reyez",2025-08-08,215795,52,true,br4reja3tf0gpjr6ai9r6z1b6,2025-08-20T07:58:06Z,"","Dreamville/Interscope Records",0.577,0.457,10,-8.469,1,0.25,0.732,0,0.171,0.5,168.935,4
spotify:track:07XQFxqohu71VxaTxsxWrs,"And We Vibing - Interlude","God Does Like Ugly","JID",2025-08-08,41111,44,true,br4reja3tf0gpjr6ai9r6z1b6,2025-08-20T07:58:06Z,"","Dreamville/Interscope Records",0.461,0.401,5,-11.797,1,0.0375,0.841,0,0.269,0.832,144.157,4
spotify:track:5KMB0DItRBrLbYWN6CDJed,"On McAfee (with Baby Kia)","God Does Like Ugly","JID;Baby Kia",2025-08-08,170066,52,true,br4reja3tf0gpjr6ai9r6z1b6,2025-08-20T07:58:06Z,"","Dreamville/Interscope Records",0.737,0.903,1,-4.9,0,0.317,0.355,0,0.907,0.536,129.836,4
spotify:track:12Wh0aUUoJUFffOQdY1ouy,"Of Blue (with Mereba)","God Does Like Ugly","JID;Mereba",2025-08-08,396806,50,true,br4reja3tf0gpjr6ai9r6z1b6,2025-08-20T07:58:06Z,"alternative r&b","Dreamville/Interscope Records",0.462,0.8,1,-7.068,1,0.463,0.399,0,0.591,0.159,83.918,4
spotify:track:77zDtCyYljCEyrk85sFJjN,"K-Word (with Pastor Troy)","God Does Like Ugly","JID;Pastor Troy",2025-08-08,311723,47,true,br4reja3tf0gpjr6ai9r6z1b6,2025-08-20T07:58:06Z,"southern hip hop,crunk","Dreamville/Interscope Records",0.583,0.825,8,-6.084,1,0.417,0.588,0,0.107,0.332,86.152,4
spotify:track:2XXyUvdXTomMQleoui097l,"For Keeps","God Does Like Ugly","JID",2025-08-08,225723,48,true,br4reja3tf0gpjr6ai9r6z1b6,2025-08-20T07:58:06Z,"","Dreamville/Interscope Records",0.526,0.825,6,-4.004,1,0.133,0.0813,0,0.138,0.545,80.862,4
