Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:5hqh0JUxRShhqdaxu7wlz5,"Park","The Sun's Tirade","Isaiah Rashad",2016-09-02,173290,52,true,br4reja3tf0gpjr6ai9r6z1b6,2023-12-25T23:35:58Z,"","Top Dawg Entertainment",0.856,0.632,7,-10.068,1,0.277,0.17,0,0.306,0.543,100.034,4
spotify:track:1AT4xjNarTswd0UZ5FlmKF,"Motiv8","KOD","J. Cole",2018-04-20,133921,57,true,6kv0hdoeo0onatw7ktml2vz3z,2023-12-28T16:59:38Z,"rap","J. Cole P&D",0.869,0.385,4,-7.801,1,0.297,0.135,0,0.0931,0.596,149.897,4
spotify:track:7yotKA30dwTKNEGomV9ZsI,"KOD","KOD","J. Cole",2018-04-20,191436,61,true,6kv0hdoeo0onatw7ktml2vz3z,2023-12-28T16:59:45Z,"rap","J. Cole P&D",0.823,0.783,0,-6.274,1,0.154,0.21,0,0.113,0.199,141.882,4
spotify:track:5zChKVq8kdnWWPbVWezFW8,"ARE U HAPPY?","LP!","JPEGMAFIA",2021-10-22,185650,34,true,6kv0hdoeo0onatw7ktml2vz3z,2023-12-28T17:09:49Z,"experimental hip hop,alternative hip hop,experimental","Universal Records",0.76,0.816,2,-3.851,0,0.357,0.182,0,0.214,0.735,135.875,4
spotify:track:0qLt7pQhm8LDxFgI0YXdlY,"Heavenly Father","Cilvia Demo","Isaiah Rashad",2014-01-28,260632,60,true,6kv0hdoeo0onatw7ktml2vz3z,2023-12-28T17:11:12Z,"","Top Dawg Entertainment",0.608,0.676,1,-7.56,1,0.248,0.212,0,0.347,0.57,80.939,4
spotify:track:3sSLkJlKZW5pfPqfMWRXhb,"Stay There (feat. JID)","Confetti Nights","T-Shyne;Young Stoner Life;JID",2022-04-01,226000,27,true,6kv0hdoeo0onatw7ktml2vz3z,2023-12-28T17:12:59Z,"","300 Entertainment",0.852,0.717,9,-6.619,1,0.205,0.499,0,0.0628,0.532,110.826,4
spotify:track:4vmqU3xlzuhxtaeXrtAX1F,"EdEddnEddy","The Never Story","JID",2017-03-10,140511,53,true,6kv0hdoeo0onatw7ktml2vz3z,2023-12-28T17:14:22Z,"","J. Cole/ DreamVille",0.769,0.405,0,-9.591,1,0.401,0.141,0.0071,0.378,0.341,157.982,4
spotify:track:6BKAKoo7J2vwJGZJs5dhGD,"CrasH","CrasH Talk","ScHoolboy Q",2019-04-26,161480,60,true,6kv0hdoeo0onatw7ktml2vz3z,2023-12-28T17:15:35Z,"","Top Dawg Entertainment/Interscope Records",0.825,0.644,1,-6.001,1,0.175,0.0311,0,0.086,0.79,132.02,4
spotify:track:4pdgV8qr9Oytcv6thCdiIZ,"RAF (feat. A$AP Rocky, Playboi Carti, Quavo, Lil Uzi Vert & Frank Ocean)","Cozy Tapes Vol. 2: Too Cozy","A$AP Mob;A$AP Rocky;Playboi Carti;Quavo;Lil Uzi Vert;Frank Ocean",2017-08-25,255414,53,true,br4reja3tf0gpjr6ai9r6z1b6,2023-12-29T01:14:37Z,"rap,rage rap,melodic rap","A$AP Worldwide/Polo Grounds Music/RCA Records",0.848,0.663,8,-5.606,0,0.245,0.523,0,0.108,0.333,133.993,4
spotify:track:6Cds0aUGW0olm8E5kxSZ5J,"Million Cash","Million Cash","Connor Price;Armani White",2023-12-29,144059,57,false,br4reja3tf0gpjr6ai9r6z1b6,2023-12-29T09:16:45Z,"","4 of clubs LLC",0.942,0.617,1,-6.005,1,0.251,0.187,0.000039,0.277,0.648,130.047,4
spotify:track:0Z4oNNgJKK9VcuSw1L5Cb4,"letstalkaboutit","KAYTRAMINÉ","KAYTRAMINÉ;Aminé;KAYTRANADA;Freddie Gibbs",2023-05-19,166994,0,true,br4reja3tf0gpjr6ai9r6z1b6,2024-01-05T04:24:21Z,"jazz rap,alternative hip hop","CLBN LLC & Kaytranada Music & Publishing, Inc. under exclusive license to Venice Music",0.767,0.78,8,-4.768,1,0.189,0.0866,0,0.125,0.555,112.08,4
spotify:track:70hDklZStSazrExPjHJPfR,"Extinct","New Beginnings","REASON;Isaiah Rashad;JID",2020-10-09,222248,52,true,br4reja3tf0gpjr6ai9r6z1b6,2024-01-05T05:02:09Z,"","Top Dawg Entertainment, LLC",0.63,0.694,2,-6.593,1,0.313,0.419,0,0.134,0.44,91.749,4
spotify:track:1cZnASdAlm1eR3lz9EPUo6,"I'm Convinced","The Circus","Mick Jenkins",2020-01-10,140571,26,true,br4reja3tf0gpjr6ai9r6z1b6,2024-01-05T11:14:35Z,"jazz rap","Cinematic Music Group",0.849,0.661,1,-8.952,1,0.357,0.00761,0,0.0914,0.7,140.224,4
spotify:track:43i5ygpxgikDhC8dZPGCG5,"Yung Hustla (2K)","Yung Hustla (2K)","Aaron May",2020-03-19,109783,29,true,br4reja3tf0gpjr6ai9r6z1b6,2024-01-05T12:40:38Z,"","MOVEINTHEAM",0.9,0.543,1,-9.408,1,0.35,0.236,0,0.257,0.781,130.07,4
spotify:track:3zdtYfRqOn1axEmHZTWivp,"Foreplay","II Shepherds","Jalen Santoy",2020-02-14,171432,66,true,br4reja3tf0gpjr6ai9r6z1b6,2024-01-05T12:43:38Z,"","Ventwood Entertainment / EMPIRE",0.787,0.335,5,-4.837,0,0.0826,0.125,0.00444,0.132,0.582,119.185,4
spotify:track:3jhqpJK154neWpSjMRvQwa,"Middle School","Mirrors In A Dark Room","Free Party",2021-03-19,148498,49,true,br4reja3tf0gpjr6ai9r6z1b6,2024-01-05T12:53:04Z,"","Omnificent Republic Co",0.82,0.432,1,-10.289,1,0.311,0.352,0.00000806,0.104,0.59,71.853,4
spotify:track:366DLDHAnvMnHP5ECYt4N7,"Blinds","Good For You","Aminé",2017-07-28,86506,36,true,br4reja3tf0gpjr6ai9r6z1b6,2024-01-07T02:16:58Z,"","Universal Records",0.818,0.45,6,-5.557,1,0.21,0.0463,0,0.0774,0.769,90.096,4
spotify:track:3480Bay2l3UPOUHIg8rRFf,"Talk (feat. Saba)","Limbo (Deluxe)","Aminé;Saba",2020-12-04,132893,33,true,br4reja3tf0gpjr6ai9r6z1b6,2024-01-07T02:26:12Z,"","Republic Records",0.913,0.526,5,-6.726,0,0.32,0.391,0.0000645,0.102,0.897,132.014,4
spotify:track:4O89rUWrGgWYKaHJUOp314,"Cream","CHASE","Aaron May",2019-02-28,113555,39,true,br4reja3tf0gpjr6ai9r6z1b6,2024-01-07T16:48:49Z,"","MOVEINTHEAM",0.87,0.37,1,-6.143,1,0.393,0.12,0,0.117,0.747,169.927,4
