Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:1IRU2kqvCmmySoB0ywJTmI,"Come Together (feat. H.E.R.)","Indigo","Chris Brown;H.E.R.",2019-06-28,234146,61,false,br4reja3tf0gpjr6ai9r6z1b6,2024-01-02T13:35:29Z,"r&b","Chris Brown Entertainment/RCA Records",0.505,0.597,3,-6.21,0,0.0691,0.0725,0,0.0954,0.241,82.137,4
spotify:track:0HasfWMrNxTjycDy9TkRtA,"The Other Side (feat. CeeLo Green and B.o.B)","Doo-Wops & Hooligans","Bruno Mars;B.o.B;CeeLo Green",2010-05-11,228346,60,false,br4reja3tf0gpjr6ai9r6z1b6,2024-01-02T13:37:31Z,"","Atlantic Records",0.555,0.814,5,-3.927,0,0.0303,0.0993,0.0000037,0.128,0.523,140.081,4
spotify:track:5awvelCGpDQHwgZem0ira9,"Lately","Lately","Forrest.;Biskwiq;Ryce",2018-11-01,207000,44,false,br4reja3tf0gpjr6ai9r6z1b6,2024-01-02T13:38:48Z,"","Houseboat",0.718,0.632,0,-4.011,1,0.145,0.213,0.0000128,0.283,0.859,160.039,4
spotify:track:7GvKDZP30uHX0p8y3Kn6BM,"Brother's Keeper (feat. Pusha T)","Oxnard","Anderson .Paak;Pusha T",2018-11-16,254280,37,true,br4reja3tf0gpjr6ai9r6z1b6,2024-01-02T13:44:00Z,"","Aftermath",0.661,0.773,9,-6.809,0,0.0839,0.00127,0.00000566,0.117,0.318,106.852,4
spotify:track:2durxb17bXcmQJHSt8JAdO,"No Tellin'","If You're Reading This It's Too Late","Drake",2015-02-12,310933,59,true,br4reja3tf0gpjr6ai9r6z1b6,2024-01-02T13:45:30Z,"rap","Cash Money Records/Young Money Ent./Universal Rec.",0.823,0.467,0,-10.394,0,0.301,0.543,0.00000106,0.135,0.618,95.026,4
spotify:track:0eGrwX4kf5sV1faR5tZDp3,"Darlin'","Darlin'","tobi lou",2018-04-23,205090,45,true,br4reja3tf0gpjr6ai9r6z1b6,2024-01-02T13:47:04Z,"","Artclub / EMPIRE",0.866,0.388,9,-11.009,1,0.32,0.571,0,0.1,0.556,109.976,4
spotify:track:2q8lHMMso6wx6pb5uwqzOs,"Two Dope Boyz (In a Cadillac)","ATLiens","Outkast",1996-08-27,162000,54,true,bluepalacio,2024-01-02T23:59:38Z,"southern hip hop,hip hop","Arista/LaFace Records",0.809,0.718,10,-4.398,0,0.289,0.0127,0,0.062,0.493,92.897,4
spotify:track:7sZCAHP2duHwr5M5K7lHsb,"Selfish","Detroit Deli (A Taste Of Detroit)","Slum Village;John Legend;Kanye West",2004-01-01,225400,63,true,bluepalacio,2024-01-03T00:00:27Z,"jazz rap,soft pop,neo soul,rap","Priority Records",0.71,0.597,7,-6.468,1,0.239,0.221,0,0.432,0.49,95.769,4
spotify:track:1WsRuvitfegWXQJKRgRZrj,"Coming Back (feat. Mac Miller)","Genesis","Domo Genesis;Mac Miller",2016-03-25,161653,51,true,bluepalacio,2024-01-03T00:00:36Z,"","Odd Future",0.514,0.723,4,-8.748,0,0.406,0.16,0,0.672,0.587,89.14,4
spotify:track:6lmMjq57ysbPyknJZjKuWI,"Houston Old Head","LIVE.LOVE.A$AP","A$AP Rocky",2011-10-31,258092,67,true,bluepalacio,2024-01-03T00:00:43Z,"rap","A$AP Worldwide/Polo Grounds Music/RCA Records",0.425,0.804,4,-5.638,1,0.221,0.0633,0.0178,0.302,0.275,147.995,4
